tile,cpc
<<<<<<< HEAD
235,0.5219607843137255
240,0.5491127702899253
241,0.5689117490203799
246,0.6371559013754634
248,0.5038291282486193
251,0.5604475639907035
253,0.7007176895344162
255,0.5791785564660135
256,0.5382555578680873
264,0.0
266,0.5109097198998571
267,0.5210972451979747
270,0.45504831644764
271,0.5279382626309556
274,0.4420177812137611
275,0.0
277,0.44361910298503543
278,0.5511147730553516
284,0.5997782705099778
287,0.0
290,0.478471628172227
293,0.5084549690280307
295,0.5448317203988546
296,0.526127299365131
297,0.4095715080690039
30,0.4795985519742631
300,0.5045945471760193
301,0.5934646802550617
302,0.4999731321143134
303,0.5447084753044908
306,0.5607661822985469
31,0.5136212077241807
311,0.5766738660907127
318,0.4988278100805347
319,0.4794951565528168
32,0.42261153446314376
320,0.5089804612470971
321,0.42825731346846946
323,0.43134065172744934
325,0.4885977269270068
326,0.5671119592875318
328,0.6486526546025003
331,0.5482977038796516
333,0.723202170963365
342,0.2841202494881617
345,0.5660566657691771
347,0.501253868709871
348,0.5397715118109531
349,0.5635679052211146
352,0.4821268956846779
354,0.4567713483761629
355,0.46083529620216573
356,0.5039092555256044
>>>>>>> a918bf0ae3a3b931419c72d788c829ac53da355a
358,0.0
359,0.37988966900702104
360,0.5977055449330784
362,0.6890838206627681
364,0.0
<<<<<<< HEAD
365,0.45742828930289503
367,0.0
37,0.6540560935703774
371,0.19715884417909427
373,0.41742837505642677
377,0.4692451387784866
379,0.5095660795134818
38,0.4692218350754936
383,0.4115709988225938
386,0.5498237177229033
388,0.6092283062745745
389,0.0
39,0.5653252793616591
390,0.7498039215686274
396,0.0
399,0.34811101609403805
4,0.5162734656283807
40,0.4653289537906988
401,0.5301489654361078
402,0.5536449009210311
405,0.5378514189887835
408,0.5330575190135047
41,0.4674755664256582
411,0.4391793375682073
412,0.46724295105987224
414,0.534705596756397
417,0.6004092370651856
42,0.47700649948666707
422,0.4814084284728752
43,0.4395657457688743
437,0.40008715789529437
438,0.6755246491990563
439,0.46934865900383144
44,0.42619105818158654
440,0.0
444,0.0
445,0.5365658777494259
447,0.0
45,0.6014461931093151
450,0.4383507346939725
456,0.4259267230794577
463,0.49583749998252585
467,0.5920507284283328
47,0.5000596019353746
49,0.5392487167636879
5,0.5305288140641372
50,0.5412913429141167
54,0.5733721933276544
55,0.5018315018315018
56,0.0
57,0.5333663232332724
58,0.546580006190034
59,0.0
60,0.48559670781893005
70,0.5401893803446345
72,0.530928661088986
73,0.46756514632797336
78,0.5589393872893258
80,0.6579850725197991
82,0.49810582200522496
84,0.40435753903097515
87,0.43107026386006525
88,0.5898316037002488
9,0.6870187169116795
91,0.4921643657069205
93,0.48263800964472053
94,0.43616408019278485
97,0.4698256612331928
98,0.5004275537633947
99,0.48271436824971314
=======
365,0.45633538952283537
367,0.0
37,0.5892708306760394
371,0.20526385052122745
373,0.49409443547115584
377,0.5006684860927206
379,0.4971816042109968
38,0.4692218350754936
383,0.47122610986679714
386,0.5481512816957436
388,0.6086590400916201
389,0.0
39,0.5715609004527351
390,0.7498039215686274
396,0.0
399,0.40299884875904085
4,0.5237504968176887
40,0.46379549210536275
401,0.566966532024678
402,0.5435194876093642
405,0.5222670780137714
408,0.5363020307354165
41,0.45564328199952897
411,0.4752115257457307
412,0.46711963626001224
414,0.5437059429846579
417,0.6004092370651856
42,0.4665503700390019
422,0.4806703982353133
43,0.4387557096578526
437,0.39944541777204867
438,0.6755246491990563
439,0.46934865900383144
44,0.42229306642990133
440,0.0
444,0.0
445,0.5333189771527217
447,0.0
45,0.6014461931093151
450,0.4734099025265024
456,0.44755627099368606
463,0.4725575506409056
467,0.5929877001127669
47,0.4971150373109533
49,0.53831515756656
5,0.5260591535398363
50,0.5468785253751804
54,0.5506715108635521
55,0.5018315018315018
56,0.0
57,0.5331475802395457
58,0.546580006190034
59,0.0
60,0.48559670781893005
70,0.5387918306539788
72,0.5220389710831781
73,0.4655046618062875
78,0.5386082771612581
80,0.6541301986447567
82,0.47985714591629225
84,0.47044285555703275
87,0.43107026386006525
88,0.5829301147412738
9,0.6461558049835029
91,0.4917574418506193
93,0.5104608811532497
94,0.443595228788656
97,0.4699994862479408
98,0.4966502383418017
99,0.47750976017340435
>>>>>>> a918bf0ae3a3b931419c72d788c829ac53da355a
